id,sucursal,fecha,periodo,producto,familia,unidad_venta,modificacion_original,cantidad,piezas_equivalentes,ventas_brutas,ingresos,precio_unitario,es_servicio_envio,n_guisados,n_extras,n_peticiones
181,Principal,2023-12-30,2023-12,Enchiladas Rojas,Enchilada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,130.0,130.0,130.0,false,0,1,0
182,Principal,2023-12-30,2023-12,Migada Guisado Normal,Migada,PIEZA,Huevo Rojo,1.0,1.0,93.0,93.0,93.0,false,1,0,0
183,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,"Molida &times 3, Relleno de Guisados",1.0,1.0,94.0,94.0,94.0,false,1,1,0
184,Principal,2023-12-30,2023-12,Enchiladas Rojas,Enchilada,ORDEN,"Bistec (1 pza.), Huevo Verde &times 6, Relleno de Guisados",1.0,1.0,204.0,204.0,204.0,false,1,2,0
185,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Huevo Cascabel,1.0,1.0,17.0,17.0,17.0,false,1,0,0
186,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Bistec con Papas,1.0,1.0,17.0,17.0,17.0,false,1,0,0
187,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,Huevo Revuelto (2 pzas.),1.0,1.0,126.0,126.0,126.0,false,0,1,0
188,Principal,2023-12-30,2023-12,Enchiladas Picositas,Enchilada,ORDEN,,1.0,1.0,102.0,102.0,102.0,false,0,0,0
189,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,Deshebrada,1.0,1.0,102.0,102.0,102.0,false,1,0,0
190,Principal,2023-12-30,2023-12,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,2.0,2.0,58.0,58.0,29.0,false,0,0,0
191,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Deshebrada,3.0,3.0,51.0,51.0,17.0,false,1,0,0
192,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Pollo con Mole,1.0,1.0,17.0,17.0,17.0,false,1,0,0
193,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,"Bistec (1 pza.), Huevo Revuelto (p/relleno)",1.0,1.0,216.0,216.0,216.0,false,0,2,0
194,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Molida,5.0,5.0,95.0,95.0,19.0,false,1,0,0
195,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,Sin Verduras,1.0,4.0,93.0,93.0,93.0,false,0,0,1
196,Principal,2023-12-30,2023-12,Enchiladas Rojas,Enchilada,ORDEN,"Sin Tomate, Huevo Estrellado Cocido (2 pzas.)",1.0,1.0,130.0,130.0,130.0,false,0,1,1
197,Principal,2023-12-30,2023-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,,1.0,2.0,61.0,61.0,61.0,false,0,0,0
198,Principal,2023-12-30,2023-12,Fuze Tea,Bebida,ORDEN,,1.0,1.0,33.0,33.0,33.0,false,0,0,0
199,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,"Cochinita, Escurrido",5.0,5.0,85.0,85.0,17.0,false,1,0,1
200,Principal,2023-12-30,2023-12,Refresco 600 ml.,Bebida,ORDEN,Valle Frut,1.0,1.0,30.0,30.0,30.0,false,0,0,0
201,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Huevo Rojo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
202,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Requesón Picosito,1.0,1.0,17.0,17.0,17.0,false,1,0,0
203,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Barbacoa,1.0,1.0,17.0,17.0,17.0,false,1,0,0
204,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Nopal,1.0,1.0,17.0,17.0,17.0,false,1,0,0
205,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Queso,4.0,4.0,68.0,68.0,17.0,false,1,0,0
206,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Cochinita,7.0,7.0,121.0,121.0,17.29,false,1,0,0
207,Principal,2023-12-30,2023-12,Migada Guisado Normal,Migada,PIEZA,"Papa, Frijoles con Queso",1.0,1.0,93.0,93.0,93.0,false,2,0,0
208,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Asado,3.0,3.0,45.0,45.0,15.0,false,1,0,0
209,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,"Huevo Verde, Doradita",2.0,2.0,34.0,34.0,17.0,false,1,0,1
210,Principal,2023-12-30,2023-12,Enmoladas,Enmolada,ORDEN,,1.0,1.0,149.0,149.0,149.0,false,0,0,0
211,Principal,2023-12-30,2023-12,1/2 Encremadas,Encremada,ORDEN,Bistec (1 pza.),1.0,1.0,140.0,140.0,140.0,false,0,1,0
212,Principal,2023-12-30,2023-12,1/2 Enmoladas,Enmolada,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,1.0,94.0,94.0,94.0,false,0,1,0
213,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Papa con Huevo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
214,Principal,2023-12-30,2023-12,Gorditas de Azúcar,Gordita,PIEZA,,1.0,1.0,30.0,30.0,30.0,false,0,0,0
215,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Papa con Chorizo,3.0,3.0,51.0,51.0,17.0,false,1,0,0
216,Principal,2023-12-30,2023-12,1/2 Encremadas,Encremada,ORDEN,"Pollo con Mole &times 3, Relleno de Guisados",1.0,1.0,94.0,94.0,94.0,false,1,1,0
217,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,Huevo Estrellado Cocido (2 pzas.),1.0,1.0,94.0,94.0,94.0,false,0,1,0
218,Principal,2023-12-30,2023-12,Encremadas,Encremada,ORDEN,Bistec (1 pza.),1.0,1.0,176.0,176.0,176.0,false,0,1,0
219,Principal,2023-12-30,2023-12,Enchiladas Rojas,Enchilada,ORDEN,Bistec (1 pza.),1.0,1.0,176.0,176.0,176.0,false,0,1,0
220,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Asado, Chicharrón",1.0,1.0,102.0,102.0,102.0,false,2,0,0
221,Principal,2023-12-30,2023-12,Servicio a Dom.,Servicio a domicilio,ORDEN,25,1.0,25.0,25.0,25.0,25.0,true,0,0,0
222,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Papa con Huevo,7.0,7.0,105.0,105.0,15.0,false,1,0,0
223,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,Cochinita &times 2,1.0,1.0,102.0,102.0,102.0,false,1,0,0
224,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,"Sin Lechuga, Sin Tomate, Sin Crema, Sin Aguacate, Sin Frijoles",1.0,1.0,66.0,66.0,66.0,false,0,0,5
225,Principal,2023-12-30,2023-12,Entomatadas,Entomatada,ORDEN,Huevo Estrellado Cocido (2 pzas.),1.0,1.0,130.0,130.0,130.0,false,0,1,0
226,Principal,2023-12-30,2023-12,1/2 Empanadas (2 pzas.),Empanada,ORDEN,Papa con Chorizo &times 2,1.0,2.0,66.0,66.0,66.0,false,1,0,0
227,Principal,2023-12-30,2023-12,Entomatadas,Entomatada,ORDEN,Sin Crema,1.0,1.0,102.0,102.0,102.0,false,0,0,1
228,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,,3.0,3.0,221.0,221.0,73.67,false,0,0,0
229,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Huevo Verde,5.0,5.0,89.0,89.0,17.8,false,1,0,0
230,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Papa con Chorizo,3.0,3.0,53.0,53.0,17.67,false,1,0,0
231,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,Huevo Revuelto (2 pzas.),2.0,2.0,188.0,188.0,94.0,false,0,1,0
232,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Migada Chica",1.0,1.0,102.0,102.0,102.0,false,1,0,0
233,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Chicharrón, Sin Lechuga",1.0,1.0,102.0,102.0,102.0,false,2,0,1
234,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Chicharrón",1.0,1.0,102.0,102.0,102.0,false,2,0,0
235,Principal,2023-12-30,2023-12,Plátano Frito,Otros,ORDEN,"Crema, Queso",2.0,2.0,70.0,70.0,35.0,false,1,0,0
236,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Molida,4.0,4.0,70.0,70.0,17.5,false,1,0,0
237,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Requeson,1.0,1.0,17.0,17.0,17.0,false,1,0,0
238,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Huevo Cascabel,4.0,4.0,68.0,68.0,17.0,false,1,0,0
239,Principal,2023-12-30,2023-12,Jamaica 1 Litro,Bebida,ORDEN,,2.0,2.0,90.0,90.0,45.0,false,0,0,0
240,Principal,2023-12-30,2023-12,Huevos con Deshebrada,Huevos,ORDEN,,1.0,1.0,95.0,95.0,95.0,false,0,0,0
241,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,Sin Crema,1.0,1.0,66.0,66.0,66.0,false,0,0,1
242,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Asado,2.0,2.0,34.0,34.0,17.0,false,1,0,0
243,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Asado,2.0,2.0,36.0,36.0,18.0,false,1,0,0
244,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Barbacoa,8.0,8.0,136.0,136.0,17.0,false,1,0,0
245,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Huevo con Chorizo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
246,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Papa con Huevo,3.0,3.0,51.0,51.0,17.0,false,1,0,0
247,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Papa con Huevo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
248,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Huevo con Chorizo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
249,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Deshebrada,5.0,5.0,89.0,89.0,17.8,false,1,0,0
250,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Bistec con Papas,4.0,4.0,68.0,68.0,17.0,false,1,0,0
251,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Requesón Picosito,3.0,3.0,51.0,51.0,17.0,false,1,0,0
252,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Bistec con Papas,1.0,1.0,15.0,15.0,15.0,false,1,0,0
253,Principal,2023-12-30,2023-12,Jamaica Vaso,Bebida,ORDEN,,16.0,16.0,496.0,496.0,31.0,false,0,0,0
254,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Frijoles,5.0,5.0,75.0,75.0,15.0,false,1,0,0
255,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Nopal",1.0,1.0,120.0,120.0,120.0,false,2,0,0
256,Principal,2023-12-30,2023-12,Limón 1 Litro,Bebida,ORDEN,,2.0,2.0,104.0,104.0,52.0,false,0,0,0
257,Principal,2023-12-30,2023-12,1/2 Enmoladas,Enmolada,ORDEN,,2.0,2.0,132.0,132.0,66.0,false,0,0,0
258,Principal,2023-12-30,2023-12,Horchata 1 Litro,Bebida,ORDEN,,1.0,1.0,55.0,55.0,55.0,false,0,0,0
259,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Sin Lechuga, Sin Tomate",1.0,1.0,102.0,102.0,102.0,false,1,0,2
260,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Huevo con Nopal,7.0,7.0,105.0,105.0,15.0,false,1,0,0
261,Principal,2023-12-30,2023-12,Orden de Guisado Normal,Guarnicion,ORDEN,Huevo Rojo,1.0,1.0,95.0,95.0,95.0,false,1,0,0
262,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Barbacoa,2.0,2.0,30.0,30.0,15.0,false,1,0,0
263,Principal,2023-12-30,2023-12,Entomatadas,Entomatada,ORDEN,Huevo Revuelto (2 pzas.),3.0,3.0,390.0,390.0,130.0,false,0,1,0
264,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Cochinita,3.0,3.0,51.0,51.0,17.0,false,1,0,0
265,Principal,2023-12-30,2023-12,Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,176.0,176.0,176.0,false,0,1,0
266,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Barbacoa, Cochinita",1.0,1.0,102.0,102.0,102.0,false,2,0,0
267,Principal,2023-12-30,2023-12,Refresco 600 ml.,Bebida,ORDEN,Escuis Manzana,2.0,2.0,60.0,60.0,30.0,false,0,0,0
268,Principal,2023-12-30,2023-12,Ciel 600 ml.,Bebida,ORDEN,,4.0,4.0,112.0,112.0,28.0,false,0,0,0
269,Principal,2023-12-30,2023-12,Pieza de Pan,Guarnicion,ORDEN,Pan Chico Pieza,4.0,4.0,80.0,80.0,20.0,false,0,0,0
270,Principal,2023-12-30,2023-12,Huevo Revuelto 2 pzas.,Huevos,ORDEN,,1.0,1.0,28.0,28.0,28.0,false,0,0,0
271,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,Enchilada,ORDEN,Huevo Estrellado Cocido (2 pzas.),2.0,2.0,188.0,188.0,94.0,false,0,1,0
272,Principal,2023-12-30,2023-12,Huevos a la Mexicana,Huevos,ORDEN,,3.0,3.0,249.0,249.0,83.0,false,0,0,0
273,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Chicharrón,10.0,10.0,170.0,170.0,17.0,false,1,0,0
274,Principal,2023-12-30,2023-12,Migada Guisado Normal,Migada,PIEZA,"Huevo Rojo, Frijoles con Queso",1.0,1.0,109.0,109.0,109.0,false,2,0,0
275,Principal,2023-12-30,2023-12,Migada Guisado Normal,Migada,PIEZA,"Huevo Rojo, Papa con Huevo",1.0,1.0,109.0,109.0,109.0,false,2,0,0
276,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Sin Frijoles, Sin Verduras",1.0,4.0,109.0,109.0,109.0,false,0,0,2
277,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Molida,4.0,4.0,68.0,68.0,17.0,false,1,0,0
278,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Requeson,1.0,1.0,17.0,17.0,17.0,false,1,0,0
279,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Nopal,1.0,1.0,17.0,17.0,17.0,false,1,0,0
280,Principal,2023-12-30,2023-12,Tacos de Maiz,Taco,PIEZA,Chicharrón,1.0,1.0,17.0,17.0,17.0,false,1,0,0
281,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Nopal,2.0,2.0,30.0,30.0,15.0,false,1,0,0
282,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Queso,1.0,1.0,15.0,15.0,15.0,false,1,0,0
283,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Requesón Picosito,6.0,6.0,90.0,90.0,15.0,false,1,0,0
284,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Pollo con Mole,4.0,4.0,60.0,60.0,15.0,false,1,0,0
285,Principal,2023-12-30,2023-12,Refresco 600 ml.,Bebida,ORDEN,Coca Sin Azúcar,3.0,3.0,90.0,90.0,30.0,false,0,0,0
286,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,,2.0,2.0,132.0,132.0,66.0,false,0,0,0
287,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,Chicharrón,1.0,1.0,102.0,102.0,102.0,false,1,0,0
288,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Barbacoa,5.0,5.0,85.0,85.0,17.0,false,1,0,0
289,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Huevo Revuelto (p/relleno), Sin Verduras",1.0,1.0,94.0,94.0,94.0,false,0,1,1
290,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,1.0,94.0,94.0,94.0,false,0,1,0
291,Principal,2023-12-30,2023-12,Pieza Enchilada Roja,Enchilada,ORDEN,,1.0,1.0,20.0,20.0,20.0,false,0,0,0
292,Principal,2023-12-30,2023-12,Enchiladas Rojas,Enchilada,ORDEN,,1.0,1.0,149.0,149.0,149.0,false,0,0,0
293,Principal,2023-12-30,2023-12,Entomatadas,Entomatada,ORDEN,,1.0,1.0,149.0,149.0,149.0,false,0,0,0
294,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,Bistec (1 pza.),2.0,8.0,398.0,398.0,199.0,false,0,1,0
295,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,Naturales,2.0,8.0,218.0,218.0,109.0,false,0,0,0
296,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Cochinita,9.0,9.0,135.0,135.0,15.0,false,1,0,0
297,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Huevo Cascabel,10.0,10.0,150.0,150.0,15.0,false,1,0,0
298,Principal,2023-12-30,2023-12,Jugo Naranja 1 Litro,Bebida,ORDEN,,2.0,2.0,118.0,118.0,59.0,false,0,0,0
299,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Huevo con Chorizo,4.0,4.0,60.0,60.0,15.0,false,1,0,0
300,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Papa,7.0,7.0,105.0,105.0,15.0,false,1,0,0
301,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Frijoles con Queso,14.0,14.0,214.0,214.0,15.29,false,1,0,0
302,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Papa con Chorizo,11.0,11.0,169.0,169.0,15.36,false,1,0,0
303,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Huevo Rojo,13.0,13.0,199.0,199.0,15.31,false,1,0,0
304,Principal,2023-12-30,2023-12,Huevos Rancheros,Huevos,ORDEN,,1.0,1.0,95.0,95.0,95.0,false,0,0,0
305,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Frijoles con Queso,15.0,15.0,255.0,255.0,17.0,false,1,0,0
306,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Deshebrada,6.0,6.0,102.0,102.0,17.0,false,1,0,0
307,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Cochinita,5.0,5.0,85.0,85.0,17.0,false,1,0,0
308,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Molida,18.0,18.0,270.0,270.0,15.0,false,1,0,0
309,Principal,2023-12-30,2023-12,1/2 Encremadas,Encremada,ORDEN,,1.0,1.0,66.0,66.0,66.0,false,0,0,0
310,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Sin Crema, Sin Aguacate",1.0,1.0,66.0,66.0,66.0,false,0,0,2
311,Principal,2023-12-30,2023-12,Encremadas,Encremada,ORDEN,,3.0,3.0,353.0,353.0,117.67,false,0,0,0
312,Principal,2023-12-30,2023-12,Refresco 600 ml.,Bebida,ORDEN,Coca Cola,7.0,7.0,219.0,219.0,31.29,false,0,0,0
313,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,"Bistec (1 pza.), Huevo Revuelto (p/relleno), Sin Crema",1.0,1.0,168.0,168.0,168.0,false,0,2,1
314,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,,5.0,20.0,465.0,465.0,93.0,false,0,0,0
315,Principal,2023-12-30,2023-12,1/2 Entomatadas,Entomatada,ORDEN,Huevo Revuelto (2 pzas.),1.0,1.0,94.0,94.0,94.0,false,0,1,0
316,Principal,2023-12-30,2023-12,Bisquet,Otros,ORDEN,Mantequilla,4.0,4.0,100.0,100.0,25.0,false,0,0,0
317,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Huevo Rojo,3.0,3.0,51.0,51.0,17.0,false,1,0,0
318,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Huevo Verde,14.0,14.0,242.0,242.0,17.29,false,1,0,0
319,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Huevo Verde,25.0,25.0,387.0,387.0,15.48,false,1,0,0
320,Principal,2023-12-30,2023-12,Café con Leche,Bebida,ORDEN,,37.0,37.0,1119.0,1119.0,30.24,false,0,0,0
321,Principal,2023-12-30,2023-12,Jugo Naranja Vaso,Bebida,ORDEN,,9.0,9.0,351.0,351.0,39.0,false,0,0,0
322,Principal,2023-12-30,2023-12,Café Negro,Bebida,ORDEN,,14.0,14.0,420.0,420.0,30.0,false,0,0,0
323,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Chicharrón,6.0,6.0,102.0,102.0,17.0,false,1,0,0
324,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Frijoles con Queso,6.0,6.0,104.0,104.0,17.33,false,1,0,0
325,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,Enchilada,ORDEN,"Sin Aguacate, Deshebrada &times 2, Molida, Relleno de Guisados",1.0,1.0,94.0,94.0,94.0,false,2,1,1
326,Principal,2023-12-30,2023-12,Bocoles,Bocol,PIEZA,Asado,2.0,2.0,34.0,34.0,17.0,false,1,0,0
327,Principal,2023-12-30,2023-12,Tacos de Harina,Taco,PIEZA,Papa,1.0,1.0,17.0,17.0,17.0,false,1,0,0
328,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Chicharrón,24.0,24.0,364.0,364.0,15.17,false,1,0,0
329,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Deshebrada,28.0,28.0,434.0,434.0,15.5,false,1,0,0
330,Principal,2023-12-30,2023-12,Gorditas,Gordita,PIEZA,Requeson,4.0,4.0,60.0,60.0,15.0,false,1,0,0
331,Principal,2023-12-30,2023-12,Limón Vaso,Bebida,ORDEN,,12.0,12.0,372.0,372.0,31.0,false,0,0,0
332,Principal,2023-12-30,2023-12,Horchata Vaso,Bebida,ORDEN,,10.0,10.0,310.0,310.0,31.0,false,0,0,0
333,Principal,2023-12-30,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Deshebrada, Sin Crema",1.0,1.0,120.0,120.0,120.0,false,2,0,1
334,Principal,2023-12-29,2023-12,Migada Guisado de Carne,Migada,PIEZA,Deshebrada &times 2,1.0,1.0,120.0,120.0,120.0,false,1,0,0
335,Principal,2023-12-29,2023-12,Bocoles,Bocol,PIEZA,Nopal,1.0,1.0,17.0,17.0,17.0,false,1,0,0
336,Principal,2023-12-29,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Huevo Rojo, Chicharrón",1.0,1.0,102.0,102.0,102.0,false,2,0,0
337,Principal,2023-12-29,2023-12,Refresco 600 ml.,Bebida,ORDEN,Escuis Piña,1.0,1.0,30.0,30.0,30.0,false,0,0,0
338,Principal,2023-12-29,2023-12,Enfrijoladas,Enfrijolada,ORDEN,,1.0,1.0,102.0,102.0,102.0,false,0,0,0
339,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Huevo Rojo, Deshebrada",1.0,2.0,66.0,66.0,66.0,false,2,0,0
340,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),Empanada,ORDEN,"Huevo Cascabel, Huevo con Chorizo, Asado &times 2",1.0,4.0,102.0,102.0,102.0,false,3,0,0
341,Principal,2023-12-29,2023-12,Plátano Frito,Otros,ORDEN,"Crema, Queso",1.0,1.0,30.0,30.0,30.0,false,1,0,0
342,Principal,2023-12-29,2023-12,Jugo Naranja 1 Litro,Bebida,ORDEN,,1.0,1.0,59.0,59.0,59.0,false,0,0,0
343,Principal,2023-12-29,2023-12,Enmoladas,Enmolada,ORDEN,Bistec (1 pza.),1.0,1.0,176.0,176.0,176.0,false,0,1,0
344,Principal,2023-12-29,2023-12,Plátano Frito,Otros,ORDEN,"Crema, Lechera",1.0,1.0,30.0,30.0,30.0,false,0,0,0
345,Principal,2023-12-29,2023-12,Bocoles,Bocol,PIEZA,Frijoles,1.0,1.0,19.0,19.0,19.0,false,1,0,0
346,Principal,2023-12-29,2023-12,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,1.0,1.0,29.0,29.0,29.0,false,0,0,0
347,Principal,2023-12-29,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Papa con Chorizo, Deshebrada, Poca Lechuga",1.0,1.0,102.0,102.0,102.0,false,2,0,1
348,Principal,2023-12-29,2023-12,Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,176.0,176.0,176.0,false,0,1,0
349,Principal,2023-12-29,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Sin Lechuga, Sin Frijoles",1.0,4.0,109.0,109.0,109.0,false,0,0,2
350,Principal,2023-12-29,2023-12,1/2 Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,140.0,140.0,140.0,false,0,1,0
351,Principal,2023-12-29,2023-12,1/2 Encremadas,Encremada,ORDEN,Bistec (1 pza.),1.0,1.0,140.0,140.0,140.0,false,0,1,0
352,Principal,2023-12-29,2023-12,Tacos de Harina,Taco,PIEZA,Pollo con Mole,1.0,1.0,17.0,17.0,17.0,false,1,0,0
353,Principal,2023-12-29,2023-12,Migada Guisado de Carne,Migada,PIEZA,"Molida, Poca Lechuga",1.0,1.0,102.0,102.0,102.0,false,1,0,1
354,Principal,2023-12-29,2023-12,Migada Guisado Normal,Migada,PIEZA,"Huevo Rojo, Poca Lechuga",1.0,1.0,93.0,93.0,93.0,false,1,0,1
355,Principal,2023-12-29,2023-12,Migada Guisado Normal,Migada,PIEZA,"Huevo Rojo, Huevo Verde",2.0,2.0,186.0,186.0,93.0,false,2,0,0
356,Principal,2023-12-29,2023-12,Entomatadas,Entomatada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,130.0,130.0,130.0,false,0,1,0
357,Principal,2023-12-29,2023-12,Enchiladas Rojas,Enchilada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,130.0,130.0,130.0,false,0,1,0
358,Principal,2023-12-29,2023-12,1/2 Enchiladas Picositas,Enchilada,ORDEN,Huevo Estrellado Cocido (2 pzas.),1.0,1.0,94.0,94.0,94.0,false,0,1,0
359,Principal,2023-12-29,2023-12,Bisquet,Otros,ORDEN,Mantequilla &times 2,2.0,2.0,50.0,50.0,25.0,false,0,0,0
360,Principal,2023-12-29,2023-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,Sin Verduras,1.0,4.0,93.0,93.0,93.0,false,0,0,1
361,Principal,2023-12-29,2023-12,Tacos de Harina,Taco,PIEZA,Bistec con Papas,6.0,6.0,102.0,102.0,17.0,false,1,0,0
