id,detalle_id,sucursal,fecha,periodo,producto,tipo,valor,token_original,multiplicador,posicion
241,215,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
242,216,Principal,2023-12-30,2023-12,1/2 Encremadas,GUISADO,Pollo con Mole,Pollo con Mole,3,1
243,216,Principal,2023-12-30,2023-12,1/2 Encremadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
244,217,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
245,218,Principal,2023-12-30,2023-12,Encremadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
246,219,Principal,2023-12-30,2023-12,Enchiladas Rojas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
247,220,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Asado,Asado,1,1
248,220,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
249,221,Principal,2023-12-30,2023-12,Servicio a Dom.,CANT_SURTIDO,25,25,1,1
250,222,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
251,223,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,2,1
252,224,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Lechuga,Sin Lechuga,1,1
253,224,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Tomate,Sin Tomate,1,2
254,224,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,3
255,224,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Aguacate,Sin Aguacate,1,4
256,224,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Frijoles,Sin Frijoles,1,5
257,225,Principal,2023-12-30,2023-12,Entomatadas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
258,226,Principal,2023-12-30,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Papa con Chorizo,Papa con Chorizo,2,1
259,227,Principal,2023-12-30,2023-12,Entomatadas,PETICION,Sin Crema,Sin Crema,1,1
260,229,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
261,230,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
262,231,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
263,232,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
264,232,Principal,2023-12-30,2023-12,Migada Guisado de Carne,VARIANTE,Migada Delgada,Migada Chica,1,2
265,233,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
266,233,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
267,233,Principal,2023-12-30,2023-12,Migada Guisado de Carne,PETICION,Sin Lechuga,Sin Lechuga,1,3
268,234,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
269,234,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
270,235,Principal,2023-12-30,2023-12,Plátano Frito,VARIANTE,Crema,Crema,1,1
271,235,Principal,2023-12-30,2023-12,Plátano Frito,GUISADO,Queso,Queso,1,2
272,236,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Molida,Molida,1,1
273,237,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Requeson,Requeson,1,1
274,238,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
275,241,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,PETICION,Sin Crema,Sin Crema,1,1
276,242,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Asado,Asado,1,1
277,243,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Asado,Asado,1,1
278,244,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Barbacoa,Barbacoa,1,1
279,245,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
280,246,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Papa con Huevo,Papa con Huevo,1,1
281,247,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
282,248,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
283,249,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
284,250,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
285,251,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Requesón Picosito,Requesón Picosito,1,1
286,252,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
287,254,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Frijoles,Frijoles,1,1
288,255,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
289,255,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Nopal,Nopal,1,2
290,259,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
291,259,Principal,2023-12-30,2023-12,Migada Guisado de Carne,PETICION,Sin Lechuga,Sin Lechuga,1,2
292,259,Principal,2023-12-30,2023-12,Migada Guisado de Carne,PETICION,Sin Tomate,Sin Tomate,1,3
293,260,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
294,261,Principal,2023-12-30,2023-12,Orden de Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
295,262,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
296,263,Principal,2023-12-30,2023-12,Entomatadas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
297,264,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
298,265,Principal,2023-12-30,2023-12,Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
299,266,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
300,266,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,2
301,267,Principal,2023-12-30,2023-12,Refresco 600 ml.,VARIANTE,Escuis Manzana,Escuis Manzana,1,1
302,269,Principal,2023-12-30,2023-12,Pieza de Pan,VARIANTE,Pan Chico Pieza,Pan Chico Pieza,1,1
303,271,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
304,273,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
305,274,Principal,2023-12-30,2023-12,Migada Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
306,274,Principal,2023-12-30,2023-12,Migada Guisado Normal,GUISADO,Frijoles con Queso,Frijoles con Queso,1,2
307,275,Principal,2023-12-30,2023-12,Migada Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
308,275,Principal,2023-12-30,2023-12,Migada Guisado Normal,GUISADO,Papa con Huevo,Papa con Huevo,1,2
309,276,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),PETICION,Sin Frijoles,Sin Frijoles,1,1
310,276,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),PETICION,Sin Verduras,Sin Verduras,1,2
311,277,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Molida,Molida,1,1
312,278,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Requeson,Requeson,1,1
313,279,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Nopal,Nopal,1,1
314,280,Principal,2023-12-30,2023-12,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
315,281,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Nopal,Nopal,1,1
316,282,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Queso,Queso,1,1
317,283,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
318,284,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Pollo con Mole,Pollo con Mole,1,1
319,285,Principal,2023-12-30,2023-12,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
320,287,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,1
321,288,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
322,289,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
323,289,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,PETICION,Sin Verduras,Sin Verduras,1,2
324,290,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
325,294,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
326,295,Principal,2023-12-30,2023-12,Quesadillas (4 pzas.),VARIANTE,Naturales,Naturales,1,1
327,296,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Cochinita,Cochinita,1,1
328,297,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
329,299,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
330,300,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Papa,Papa,1,1
331,301,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
332,302,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
333,303,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
334,305,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
335,306,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
336,307,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Cochinita,Cochinita,1,1
337,308,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Molida,Molida,1,1
338,310,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,PETICION,Sin Crema,Sin Crema,1,1
339,310,Principal,2023-12-30,2023-12,1/2 Enchiladas Rojas,PETICION,Sin Aguacate,Sin Aguacate,1,2
340,312,Principal,2023-12-30,2023-12,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
341,313,Principal,2023-12-30,2023-12,1/2 Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
342,313,Principal,2023-12-30,2023-12,1/2 Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,2
343,313,Principal,2023-12-30,2023-12,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,3
344,315,Principal,2023-12-30,2023-12,1/2 Entomatadas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
345,316,Principal,2023-12-30,2023-12,Bisquet,VARIANTE,Mantequilla,Mantequilla,1,1
346,317,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
347,318,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
348,319,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
349,323,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Chicharrón,Chicharrón,1,1
350,324,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
351,325,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,PETICION,Sin Aguacate,Sin Aguacate,1,1
352,325,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,GUISADO,Deshebrada,Deshebrada,2,2
353,325,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,GUISADO,Molida,Molida,1,3
354,325,Principal,2023-12-30,2023-12,1/2 Enchiladas Picositas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,4
355,326,Principal,2023-12-30,2023-12,Bocoles,GUISADO,Asado,Asado,1,1
356,327,Principal,2023-12-30,2023-12,Tacos de Harina,GUISADO,Papa,Papa,1,1
357,328,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
358,329,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
359,330,Principal,2023-12-30,2023-12,Gorditas,GUISADO,Requeson,Requeson,1,1
360,333,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
361,333,Principal,2023-12-30,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
362,333,Principal,2023-12-30,2023-12,Migada Guisado de Carne,PETICION,Sin Crema,Sin Crema,1,3
363,334,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,2,1
364,335,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Nopal,Nopal,1,1
365,336,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
366,336,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
367,337,Principal,2023-12-29,2023-12,Refresco 600 ml.,VARIANTE,Escuis Piña,Escuis Piña,1,1
368,339,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Huevo Rojo,Huevo Rojo,1,1
369,339,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
370,340,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
371,340,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,2
372,340,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Asado,Asado,2,3
373,341,Principal,2023-12-29,2023-12,Plátano Frito,VARIANTE,Crema,Crema,1,1
374,341,Principal,2023-12-29,2023-12,Plátano Frito,GUISADO,Queso,Queso,1,2
375,343,Principal,2023-12-29,2023-12,Enmoladas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
376,344,Principal,2023-12-29,2023-12,Plátano Frito,VARIANTE,Crema,Crema,1,1
377,344,Principal,2023-12-29,2023-12,Plátano Frito,VARIANTE,Lechera,Lechera,1,2
378,345,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Frijoles,Frijoles,1,1
379,346,Principal,2023-12-29,2023-12,Refresco 355 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
380,347,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
381,347,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
382,347,Principal,2023-12-29,2023-12,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,3
383,348,Principal,2023-12-29,2023-12,Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
384,349,Principal,2023-12-29,2023-12,Quesadillas (4 pzas.),PETICION,Sin Lechuga,Sin Lechuga,1,1
385,349,Principal,2023-12-29,2023-12,Quesadillas (4 pzas.),PETICION,Sin Frijoles,Sin Frijoles,1,2
386,350,Principal,2023-12-29,2023-12,1/2 Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
387,351,Principal,2023-12-29,2023-12,1/2 Encremadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
388,352,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Pollo con Mole,Pollo con Mole,1,1
389,353,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Molida,Molida,1,1
390,353,Principal,2023-12-29,2023-12,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,2
391,354,Principal,2023-12-29,2023-12,Migada Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
392,354,Principal,2023-12-29,2023-12,Migada Guisado Normal,PETICION,Poca Lechuga,Poca Lechuga,1,2
393,355,Principal,2023-12-29,2023-12,Migada Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
394,355,Principal,2023-12-29,2023-12,Migada Guisado Normal,GUISADO,Huevo Verde,Huevo Verde,1,2
395,356,Principal,2023-12-29,2023-12,Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
396,357,Principal,2023-12-29,2023-12,Enchiladas Rojas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
397,358,Principal,2023-12-29,2023-12,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
398,359,Principal,2023-12-29,2023-12,Bisquet,VARIANTE,Mantequilla,Mantequilla,2,1
399,360,Principal,2023-12-29,2023-12,Quesadillas (4 pzas.),PETICION,Sin Verduras,Sin Verduras,1,1
400,361,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Bistec con Papas,Bistec con Papas,1,1
401,362,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Frijoles,Frijoles,1,1
402,363,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Huevo Rojo,Huevo Rojo,1,1
403,364,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
404,365,Principal,2023-12-29,2023-12,Migada Guisado Normal,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
405,367,Principal,2023-12-29,2023-12,Refresco 600 ml.,VARIANTE,Escuis Manzana,Escuis Manzana,1,1
406,368,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Queso,Queso,1,1
407,369,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
408,370,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
409,371,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Barbacoa,Barbacoa,1,1
410,371,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
411,372,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
412,373,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
413,374,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Barbacoa,Barbacoa,1,1
414,374,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,2
415,375,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
416,375,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Frijoles con Queso,Frijoles con Queso,1,2
417,376,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
418,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,1
419,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Asado,Asado,1,2
420,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),EXTRA,Queso,Queso,1,3
421,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),GUISADO,Frijoles con Queso,Frijoles con Queso,1,4
422,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),PETICION,Sin Tomate,Sin Tomate,1,5
423,377,Principal,2023-12-29,2023-12,Empanadas (4 pzas.),PETICION,Sin Aguacate,Sin Aguacate,1,6
424,379,Principal,2023-12-29,2023-12,1/2 Quesadillas (2 pzas.),PETICION,Sin Crema,Sin Crema,1,1
425,380,Principal,2023-12-29,2023-12,1/2 Quesadillas (2 pzas.),PETICION,Sin Verduras,Sin Verduras,1,1
426,383,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
427,383,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
428,383,Principal,2023-12-29,2023-12,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,3
429,384,Principal,2023-12-29,2023-12,Entomatadas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
430,385,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Queso,Queso,1,1
431,386,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Barbacoa,Barbacoa,1,1
432,387,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Cochinita,Cochinita,1,1
433,388,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
434,389,Principal,2023-12-29,2023-12,Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
435,389,Principal,2023-12-29,2023-12,Entomatadas,PETICION,Sin Crema,Sin Crema,1,2
436,391,Principal,2023-12-29,2023-12,Gorditas Surtidas,CANT_SURTIDO,6,6,1,1
437,393,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
438,394,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
439,395,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
440,396,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
441,396,Principal,2023-12-29,2023-12,Tacos de Harina,PETICION,Escurrida,Escurrido,1,2
442,397,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
443,397,Principal,2023-12-29,2023-12,Tacos de Harina,PETICION,Escurrida,Escurrido,1,2
444,398,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
445,398,Principal,2023-12-29,2023-12,Tacos de Harina,PETICION,Escurrida,Escurrido,1,2
446,399,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
447,399,Principal,2023-12-29,2023-12,Gorditas,PETICION,Escurrida,Escurrido,1,2
448,400,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
449,400,Principal,2023-12-29,2023-12,Gorditas,PETICION,Escurrida,Escurrido,1,2
450,401,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Molida,Molida,1,1
451,402,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Pollo con Mole,Pollo con Mole,1,1
452,403,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Papa con Huevo,Papa con Huevo,1,1
453,405,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
454,406,Principal,2023-12-29,2023-12,Orden de Guisado Normal,GUISADO,Huevo con Chorizo,Huevo con Chorizo,2,1
455,407,Principal,2023-12-29,2023-12,Bisquet,VARIANTE,Mantequilla,Mantequilla,1,1
456,408,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
457,409,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Asado,Asado,1,1
458,411,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
459,412,Principal,2023-12-29,2023-12,1/2 Entomatadas,PETICION,Sin Queso,Sin Queso,1,1
460,412,Principal,2023-12-29,2023-12,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,2
461,414,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Cochinita,Cochinita,1,1
462,414,Principal,2023-12-29,2023-12,1/2 Empanadas (2 pzas.),GUISADO,Molida,Molida,1,2
463,416,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
464,416,Principal,2023-12-29,2023-12,Gorditas,PETICION,Escurrida,Escurrida,1,2
465,417,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
466,417,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
467,418,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Molida,Molida,1,1
468,419,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Cochinita,Cochinita,1,1
469,420,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
470,420,Principal,2023-12-29,2023-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
471,421,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Chicharrón,Chicharrón,1,1
472,422,Principal,2023-12-29,2023-12,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
473,424,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
474,425,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
475,426,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
476,428,Principal,2023-12-29,2023-12,Tacos de Maiz,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
477,429,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
478,430,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Requesón Picosito,Requesón Picosito,1,1
479,432,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Cochinita,Cochinita,1,1
480,433,Principal,2023-12-29,2023-12,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
481,434,Principal,2023-12-29,2023-12,1/2 Entomatadas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
482,437,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
483,438,Principal,2023-12-29,2023-12,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
484,440,Principal,2023-12-29,2023-12,1/2 Enchiladas Picositas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
485,441,Principal,2023-12-29,2023-12,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
