fecha,tipo,modificador,veces,renglones,unidades_afectadas
2026-03-17,VARIANTE,Lechera,1,1,1.00
2026-03-17,VARIANTE,Lechero,1,1,2.00
2026-03-17,VARIANTE,Mantequilla,1,1,8.00
2026-03-17,VARIANTE,Naturales,1,1,1.00
2026-03-17,VARIANTE,Normal,2,2,36.00
2026-03-17,VARIANTE,Pan Grande Pieza,1,1,3.00
2026-03-18,EXTRA,Bistec (1 pza.),4,4,6.00
2026-03-18,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-03-18,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-03-18,EXTRA,Queso,1,1,1.00
2026-03-18,EXTRA,Relleno de Guisados,1,1,1.00
2026-03-18,PETICION,Sin Crema,1,1,1.00
2026-03-18,PETICION,Sin Frijoles,1,1,1.00
2026-03-18,PETICION,Sin Tomate,2,2,2.00
2026-03-18,VARIANTE,Coca Cola,2,2,7.00
2026-03-18,VARIANTE,Escuis Fresa,1,1,1.00
2026-03-18,VARIANTE,Leche Aparte,1,1,2.00
2026-03-18,VARIANTE,Lechero,1,1,1.00
2026-03-18,VARIANTE,Mantequilla,1,1,5.00
2026-03-18,VARIANTE,Normal,2,2,22.00
2026-03-18,VARIANTE,Pan Grande Pieza,1,1,1.00
2026-03-18,VARIANTE,Poca leche,1,1,1.00
2026-03-19,EXTRA,Bistec (1 pza.),1,1,1.00
2026-03-19,EXTRA,Chorizo,1,1,1.00
2026-03-19,EXTRA,Queso,2,1,1.00
2026-03-19,EXTRA,Relleno de Guisados,3,3,4.00
2026-03-19,PETICION,Doradita,1,1,1.00
2026-03-19,PETICION,En dos platos,1,1,1.00
2026-03-19,PETICION,Poca Lechuga,2,2,3.00
2026-03-19,PETICION,Poco Frijol,1,1,1.00
2026-03-19,PETICION,Sin Aguacate,2,2,2.00
2026-03-19,PETICION,Sin Crema,7,7,8.00
2026-03-19,PETICION,Sin Frijoles,1,1,1.00
2026-03-19,PETICION,Sin Lechuga,5,5,5.00
2026-03-19,PETICION,Sin Tomate,3,3,3.00
2026-03-19,PETICION,Sin Verduras,1,1,1.00
2026-03-19,VARIANTE,Coca Cola,2,2,6.00
2026-03-19,VARIANTE,Coca Cola Sin Azúcar,1,1,6.00
2026-03-19,VARIANTE,Cocido,1,1,1.00
2026-03-19,VARIANTE,Escuis Fresa,1,1,1.00
2026-03-19,VARIANTE,Leche Aparte,2,2,3.00
2026-03-19,VARIANTE,Lechero,1,1,1.00
2026-03-19,VARIANTE,Mantequilla,1,1,2.00
2026-03-19,VARIANTE,Naturales,1,1,1.00
2026-03-19,VARIANTE,Normal,2,2,57.00
2026-03-19,VARIANTE,Pan Grande Pieza,1,1,2.00
2026-03-19,VARIANTE,Poca leche,1,1,1.00
2026-03-20,EXTRA,Bistec (1 pza.),2,2,2.00
2026-03-20,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-03-20,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-20,EXTRA,Queso Extra Pieza,9,2,2.00
2026-03-20,PETICION,En dos platos,2,2,2.00
2026-03-20,PETICION,Sin Aguacate,1,1,1.00
2026-03-20,PETICION,Sin Crema,3,3,3.00
2026-03-20,PETICION,Sin Queso,1,1,1.00
2026-03-20,PETICION,Sin Tomate,2,2,2.00
2026-03-20,VARIANTE,Coca Cola,2,2,5.00
2026-03-20,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-03-20,VARIANTE,Coca Light,1,1,3.00
2026-03-20,VARIANTE,Escuis Manzana,1,1,1.00
2026-03-20,VARIANTE,Lechero,1,1,1.00
2026-03-20,VARIANTE,Mantequilla,2,2,4.00
2026-03-20,VARIANTE,Medio,1,1,1.00
2026-03-20,VARIANTE,Mermelada de Fresa,1,1,1.00
2026-03-20,VARIANTE,Normal,2,2,27.00
2026-03-20,VARIANTE,Pan Grande Pieza,1,1,5.00
2026-03-21,EXTRA,Bistec (1 pza.),2,2,2.00
2026-03-21,EXTRA,Chorizo Extra Pieza,1,1,1.00
2026-03-21,EXTRA,Frijoles,4,4,4.00
2026-03-21,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,2.00
2026-03-21,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-03-21,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-03-21,EXTRA,Huevo Revuelto (2 pzas.),2,2,4.00
2026-03-21,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-03-21,EXTRA,Queso,3,2,2.00
2026-03-21,EXTRA,Relleno de Guisados,4,4,4.00
2026-03-21,PETICION,Doradita,1,1,2.00
2026-03-21,PETICION,En dos platos,1,1,1.00
2026-03-21,PETICION,Escurrida,1,1,2.00
2026-03-21,PETICION,Poca Lechuga,3,3,3.00
2026-03-21,PETICION,Sin Aguacate,6,6,6.00
2026-03-21,PETICION,Sin Crema,9,9,9.00
2026-03-21,PETICION,Sin Frijoles,2,2,2.00
2026-03-21,PETICION,Sin Lechuga,1,1,1.00
2026-03-21,PETICION,Sin Tomate,8,8,8.00
2026-03-21,PETICION,Sin Verduras,2,2,2.00
2026-03-21,VARIANTE,Coca Cola,2,2,12.00
2026-03-21,VARIANTE,Coca Cola Sin Azúcar,1,1,4.00
2026-03-21,VARIANTE,Coca Light,1,1,3.00
2026-03-21,VARIANTE,Crema,2,2,2.00
2026-03-21,VARIANTE,Escuis Manzana,1,1,1.00
2026-03-21,VARIANTE,Fanta,1,1,1.00
2026-03-21,VARIANTE,Leche Aparte,1,1,4.00
2026-03-21,VARIANTE,Lechero,1,1,1.00
2026-03-21,VARIANTE,Mantequilla,1,1,5.00
2026-03-21,VARIANTE,Migada Delgada,2,1,2.00
2026-03-21,VARIANTE,Natural,1,1,1.00
2026-03-21,VARIANTE,Normal,2,2,64.00
2026-03-21,VARIANTE,Pan Grande Pieza,1,1,4.00
2026-03-21,VARIANTE,Poca leche,1,1,2.00
2026-03-21,VARIANTE,Sprite,1,1,1.00
2026-03-21,VARIANTE,Valle Frut,1,1,1.00
2026-03-22,EXTRA,Bistec (1 pza.),4,4,5.00
2026-03-22,EXTRA,Frijoles,2,2,6.00
2026-03-22,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-03-22,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-03-22,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-03-22,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-03-22,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-03-22,EXTRA,Queso,2,2,2.00
2026-03-22,EXTRA,Queso Extra Pieza,5,4,4.00
2026-03-22,EXTRA,Relleno de Guisados,2,2,2.00
2026-03-22,PETICION,En dos platos,2,2,2.00
2026-03-22,PETICION,Escurrida,5,5,10.00
2026-03-22,PETICION,Poca Lechuga,6,6,6.00
2026-03-22,PETICION,Sin Aguacate,3,3,3.00
2026-03-22,PETICION,Sin Crema,10,10,10.00
2026-03-22,PETICION,Sin Frijoles,2,2,2.00
2026-03-22,PETICION,Sin Lechuga,2,2,2.00
2026-03-22,PETICION,Sin Queso,1,1,1.00
2026-03-22,PETICION,Sin Tomate,4,4,4.00
2026-03-22,VARIANTE,Coca Cola,2,2,10.00
2026-03-22,VARIANTE,Coca Cola Sin Azúcar,1,1,6.00
2026-03-22,VARIANTE,Coca Light,1,1,2.00
2026-03-22,VARIANTE,Crema,2,2,2.00
2026-03-22,VARIANTE,Leche Aparte,2,2,2.00
2026-03-22,VARIANTE,Lechera,3,3,3.00
2026-03-22,VARIANTE,Mantequilla,1,1,4.00
2026-03-22,VARIANTE,Normal,2,2,47.00
2026-03-22,VARIANTE,Pan Grande Pieza,1,1,7.00
2026-03-22,VARIANTE,Poca leche,2,2,2.00
2026-03-22,VARIANTE,Valle Frut,1,1,1.00
2026-03-23,EXTRA,Bistec (1 pza.),4,4,4.00
2026-03-23,EXTRA,Frijoles,7,7,13.00
2026-03-23,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-03-23,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-03-23,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-23,EXTRA,Queso,2,1,1.00
2026-03-23,EXTRA,Queso Extra Pieza,4,1,1.00
2026-03-23,EXTRA,Relleno de Guisados,1,1,1.00
2026-03-23,PETICION,Doradita,1,1,1.00
2026-03-23,PETICION,Frijoles Aparte,1,1,1.00
2026-03-23,PETICION,Poca Lechuga,1,1,1.00
2026-03-23,PETICION,Sin Aguacate,1,1,1.00
2026-03-23,PETICION,Sin Crema,5,5,5.00
2026-03-23,PETICION,Sin Frijoles,1,1,1.00
2026-03-23,PETICION,Sin Lechuga,3,3,3.00
2026-03-23,PETICION,Sin Tomate,2,2,2.00
2026-03-23,VARIANTE,Coca Cola,2,2,7.00
2026-03-23,VARIANTE,Coca Light,1,1,1.00
2026-03-23,VARIANTE,Delaware,1,1,1.00
2026-03-23,VARIANTE,Mantequilla,1,1,2.00
2026-03-23,VARIANTE,Normal,2,2,24.00
2026-03-23,VARIANTE,Pan Grande Pieza,1,1,1.00
2026-03-23,VARIANTE,Poca leche,1,1,1.00
2026-03-24,EXTRA,Bistec (1 pza.),5,5,5.00
2026-03-24,EXTRA,Doble Guiso,4,4,7.00
2026-03-24,EXTRA,Huevo Estrellado Ciego (2 pzas.),2,2,2.00
2026-03-24,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-03-24,EXTRA,Huevo Estrellado Medio (2 pzas.),4,4,7.00
2026-03-24,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-24,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-03-24,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-24,EXTRA,Queso,4,1,1.00
2026-03-24,EXTRA,Relleno de Guisados,2,2,2.00
2026-03-24,PETICION,Poca Lechuga,1,1,1.00
2026-03-24,PETICION,Poco Frijol,1,1,1.00
2026-03-24,PETICION,Sin Aguacate,2,2,2.00
2026-03-24,PETICION,Sin Crema,7,7,7.00
2026-03-24,PETICION,Sin Verduras,1,1,1.00
2026-03-24,PETICION,Verdura Aparte,1,1,1.00
2026-03-24,VARIANTE,Coca Cola,2,2,8.00
2026-03-24,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-03-24,VARIANTE,Cocido,1,1,1.00
2026-03-24,VARIANTE,Crema,1,1,1.00
2026-03-24,VARIANTE,Leche Aparte,2,2,5.00
2026-03-24,VARIANTE,Lechero,1,1,1.00
2026-03-24,VARIANTE,Mantequilla,1,1,3.00
2026-03-24,VARIANTE,Normal,2,2,45.00
2026-03-24,VARIANTE,Pan Grande Pieza,1,1,4.00
2026-03-24,VARIANTE,Tierno,1,1,2.00
2026-03-25,EXTRA,Bistec (1 pza.),4,4,4.00
2026-03-25,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-03-25,EXTRA,Queso,3,2,2.00
2026-03-25,EXTRA,Queso Extra Pieza,1,1,1.00
2026-03-25,EXTRA,Relleno de Guisados,2,2,2.00
2026-03-25,PETICION,Escurrida,1,1,1.00
2026-03-25,PETICION,Sin Crema,3,3,3.00
2026-03-25,PETICION,Sin Frijoles,1,1,1.00
2026-03-25,PETICION,Sin Lechuga,3,3,3.00
2026-03-25,PETICION,Sin Tomate,2,2,2.00
2026-03-25,VARIANTE,Coca Cola,2,2,3.00
2026-03-25,VARIANTE,Coca Cola Sin Azúcar,1,1,1.00
2026-03-25,VARIANTE,Coca Light,1,1,2.00
2026-03-25,VARIANTE,Escuis Piña,1,1,1.00
2026-03-25,VARIANTE,Leche Aparte,1,1,4.00
2026-03-25,VARIANTE,Lechero,1,1,1.00
2026-03-25,VARIANTE,Mantequilla,1,1,5.00
2026-03-25,VARIANTE,Medio,1,1,1.00
2026-03-25,VARIANTE,Normal,2,2,26.00
2026-03-25,VARIANTE,Pan Grande Pieza,1,1,1.00
2026-03-26,EXTRA,Bistec (1 pza.),5,5,5.00
2026-03-26,EXTRA,Chorizo,4,4,4.00
2026-03-26,EXTRA,Chorizo Extra Pieza,1,1,1.00
2026-03-26,EXTRA,Frijoles,1,1,1.00
2026-03-26,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-03-26,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-03-26,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-26,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-03-26,EXTRA,Queso,1,1,2.00
2026-03-26,EXTRA,Relleno de Guisados,4,4,4.00
2026-03-26,PETICION,Sin Aguacate,2,2,2.00
2026-03-26,PETICION,Sin Crema,4,4,4.00
2026-03-26,PETICION,Sin Lechuga,1,1,1.00
2026-03-26,PETICION,Sin Tomate,2,2,2.00
2026-03-26,VARIANTE,Coca Cola,1,1,3.00
2026-03-26,VARIANTE,Coca Cola Sin Azúcar,1,1,8.00
2026-03-26,VARIANTE,Escuis Piña,1,1,1.00
2026-03-26,VARIANTE,Leche Aparte,2,2,4.00
2026-03-26,VARIANTE,Mantequilla,1,1,5.00
2026-03-26,VARIANTE,Normal,2,2,45.00
2026-03-26,VARIANTE,Pan Grande Pieza,1,1,2.00
2026-03-27,EXTRA,Bistec (1 pza.),3,3,3.00
2026-03-27,EXTRA,Frijoles,5,5,10.00
2026-03-27,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-03-27,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-27,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-03-27,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-27,EXTRA,Queso,3,2,2.00
2026-03-27,EXTRA,Relleno de Guisados,3,3,3.00
2026-03-27,PETICION,Escurrida,1,1,1.00
2026-03-27,PETICION,Frijoles Aparte,1,1,1.00
2026-03-27,PETICION,Poca Lechuga,1,1,1.00
2026-03-27,PETICION,Sin Aguacate,3,3,3.00
2026-03-27,PETICION,Sin Crema,8,8,8.00
2026-03-27,PETICION,Sin Lechuga,3,3,3.00
2026-03-27,PETICION,Sin Tomate,3,3,3.00
2026-03-27,PETICION,Sin Verduras,1,1,1.00
2026-03-27,VARIANTE,Ciego,1,1,1.00
2026-03-27,VARIANTE,Coca Cola,2,2,12.00
2026-03-27,VARIANTE,Coca Cola Sin Azúcar,2,2,2.00
2026-03-27,VARIANTE,Coca Light,1,1,5.00
2026-03-27,VARIANTE,Crema,2,2,4.00
2026-03-27,VARIANTE,Delaware,1,1,1.00
2026-03-27,VARIANTE,Fanta,1,1,1.00
2026-03-27,VARIANTE,Leche Aparte,2,2,3.00
2026-03-27,VARIANTE,Lechera,1,1,3.00
2026-03-27,VARIANTE,Lechero,1,1,1.00
2026-03-27,VARIANTE,Mantequilla,1,1,4.00
2026-03-27,VARIANTE,Normal,2,2,40.00
2026-03-27,VARIANTE,Pan Grande Pieza,1,1,4.00
2026-03-27,VARIANTE,Poca leche,1,1,3.00
2026-03-27,VARIANTE,Sprite,1,1,1.00
2026-03-28,EXTRA,Bistec (1 pza.),5,5,6.00
2026-03-28,EXTRA,Frijoles,5,5,5.00
2026-03-28,EXTRA,Huevo Estrellado Cocido (2 pzas.),5,5,5.00
2026-03-28,EXTRA,Huevo Estrellado Medio (2 pzas.),4,4,4.00
2026-03-28,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-03-28,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-03-28,EXTRA,Queso,2,2,6.00
2026-03-28,EXTRA,Queso Extra Pieza,4,2,2.00
2026-03-28,EXTRA,Relleno de Guisados,3,3,3.00
2026-03-28,PETICION,Doradita,1,1,2.00
2026-03-28,PETICION,Escurrida,2,2,3.00
2026-03-28,PETICION,Poca Lechuga,2,2,2.00
2026-03-28,PETICION,Sin Aguacate,3,3,3.00
2026-03-28,PETICION,Sin Crema,9,9,9.00
2026-03-28,PETICION,Sin Frijoles,2,2,2.00
2026-03-28,PETICION,Sin Lechuga,1,1,1.00
2026-03-28,PETICION,Sin Tomate,6,6,6.00
2026-03-28,PETICION,Verdura Aparte,1,1,2.00
2026-03-28,VARIANTE,Coca Cola,2,2,13.00
2026-03-28,VARIANTE,Coca Cola Sin Azúcar,1,1,8.00
2026-03-28,VARIANTE,Cocido,1,1,1.00
2026-03-28,VARIANTE,Crema,2,2,2.00
2026-03-28,VARIANTE,Leche Aparte,1,1,1.00
2026-03-28,VARIANTE,Lechera,1,1,1.00
2026-03-28,VARIANTE,Lechero,1,1,3.00
2026-03-28,VARIANTE,Mantequilla,1,1,2.00
2026-03-28,VARIANTE,Normal,2,2,51.00
2026-03-28,VARIANTE,Pan Grande Pieza,1,1,9.00
2026-03-29,EXTRA,Bistec (1 pza.),9,9,13.00
2026-03-29,EXTRA,Frijoles,2,2,2.00
2026-03-29,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-03-29,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-03-29,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-29,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-03-29,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-03-29,EXTRA,Relleno de Guisados,2,2,2.00
2026-03-29,PETICION,Doradita,3,3,4.00
2026-03-29,PETICION,Escurrida,5,5,9.00
2026-03-29,PETICION,Poca Lechuga,1,1,1.00
2026-03-29,PETICION,Sin Aguacate,1,1,1.00
2026-03-29,PETICION,Sin Crema,8,8,8.00
2026-03-29,PETICION,Sin Frijoles,1,1,1.00
2026-03-29,PETICION,Sin Lechuga,5,5,5.00
2026-03-29,PETICION,Sin Queso,1,1,1.00
2026-03-29,PETICION,Sin Tomate,4,4,4.00
2026-03-29,PETICION,Sin Verduras,4,4,4.00
2026-03-29,PETICION,Verdura Aparte,1,1,1.00
2026-03-29,VARIANTE,Coca Cola,2,2,7.00
2026-03-29,VARIANTE,Coca Cola Sin Azúcar,1,1,1.00
2026-03-29,VARIANTE,Coca Light,1,1,2.00
2026-03-29,VARIANTE,Delaware,1,1,1.00
2026-03-29,VARIANTE,Leche Aparte,2,2,10.00
2026-03-29,VARIANTE,Lechera,1,1,2.00
2026-03-29,VARIANTE,Mantequilla,2,2,9.00
2026-03-29,VARIANTE,Mermelada de Fresa,1,1,2.00
2026-03-29,VARIANTE,Natural,1,1,1.00
2026-03-29,VARIANTE,Naturales,3,3,3.00
2026-03-29,VARIANTE,Normal,2,2,55.00
2026-03-29,VARIANTE,Pan Grande Pieza,1,1,4.00
2026-03-29,VARIANTE,Poca leche,1,1,1.00
2026-03-29,VARIANTE,Valle Frut,1,1,1.00
2026-03-30,EXTRA,Bistec (1 pza.),3,3,3.00
2026-03-30,EXTRA,Frijoles,1,1,1.00
2026-03-30,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-03-30,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-30,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-03-30,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-30,EXTRA,Queso,1,1,1.00
2026-03-30,EXTRA,Relleno de Guisados,4,4,4.00
2026-03-30,PETICION,Doradita,3,3,3.00
2026-03-30,PETICION,En dos platos,1,1,1.00
2026-03-30,PETICION,Sin Crema,5,5,5.00
2026-03-30,PETICION,Sin Lechuga,2,2,2.00
2026-03-30,PETICION,Sin Tomate,1,1,1.00
2026-03-30,VARIANTE,Bocol delgado,3,3,3.00
2026-03-30,VARIANTE,Coca Cola,1,1,5.00
2026-03-30,VARIANTE,Coca Cola Sin Azúcar,1,1,8.00
2026-03-30,VARIANTE,Escuis Fresa,1,1,1.00
2026-03-30,VARIANTE,Escuis Piña,1,1,1.00
2026-03-30,VARIANTE,Leche Aparte,1,1,1.00
2026-03-30,VARIANTE,Lechero,1,1,1.00
2026-03-30,VARIANTE,Mantequilla,1,1,2.00
2026-03-30,VARIANTE,Normal,2,2,26.00
2026-03-30,VARIANTE,Poca leche,1,1,1.00
2026-03-31,EXTRA,Bistec (1 pza.),6,6,6.00
2026-03-31,EXTRA,Frijoles,4,2,6.00
2026-03-31,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-03-31,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-03-31,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-03-31,EXTRA,Queso,4,3,3.00
2026-03-31,EXTRA,Relleno de Guisados,1,1,1.00
2026-03-31,PETICION,Sin Aguacate,3,3,3.00
2026-03-31,PETICION,Sin Crema,4,4,4.00
2026-03-31,PETICION,Sin Frijoles,2,2,3.00
2026-03-31,PETICION,Sin Lechuga,2,2,2.00
2026-03-31,PETICION,Sin Tomate,2,2,2.00
2026-03-31,PETICION,Sin Verduras,2,2,2.00
2026-03-31,VARIANTE,Coca Cola,1,1,5.00
2026-03-31,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-03-31,VARIANTE,Coca Light,1,1,1.00
2026-03-31,VARIANTE,Crema,1,1,2.00
2026-03-31,VARIANTE,Delaware,1,1,1.00
2026-03-31,VARIANTE,Escuis Fresa,1,1,2.00
2026-03-31,VARIANTE,Escuis Hierro,1,1,1.00
2026-03-31,VARIANTE,Escuis Manzana,1,1,1.00
2026-03-31,VARIANTE,Lechera,1,1,1.00
2026-03-31,VARIANTE,Mantequilla,1,1,2.00
2026-03-31,VARIANTE,Medio,1,1,1.00
2026-03-31,VARIANTE,Normal,2,2,37.00
2026-03-31,VARIANTE,Pan Grande Pieza,1,1,6.00
2026-03-31,VARIANTE,Poca leche,2,2,3.00
2026-04-01,EXTRA,Bistec (1 pza.),4,4,6.00
2026-04-01,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-04-01,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-04-01,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-04-01,EXTRA,Queso,3,1,1.00
2026-04-01,EXTRA,Relleno de Guisados,2,2,2.00
2026-04-01,PETICION,En dos platos,1,1,1.00
2026-04-01,PETICION,Poca Lechuga,1,1,1.00
2026-04-01,PETICION,Sin Aguacate,2,2,2.00
2026-04-01,PETICION,Sin Crema,6,6,6.00
2026-04-01,PETICION,Sin Frijoles,1,1,1.00
2026-04-01,PETICION,Sin Lechuga,1,1,1.00
2026-04-01,PETICION,Sin Tomate,2,2,2.00
2026-04-01,PETICION,Sin Verduras,3,3,3.00
2026-04-01,PETICION,Verdura Aparte,1,1,1.00
2026-04-01,VARIANTE,Coca Cola,2,2,3.00
2026-04-01,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-04-01,VARIANTE,Escuis Fresa,1,1,1.00
2026-04-01,VARIANTE,Escuis Piña,1,1,1.00
2026-04-01,VARIANTE,Leche Aparte,1,1,9.00
2026-04-01,VARIANTE,Mantequilla,1,1,5.00
2026-04-01,VARIANTE,Normal,2,2,35.00
2026-04-01,VARIANTE,Pan Grande Pieza,1,1,3.00
2026-04-01,VARIANTE,Poca leche,1,1,1.00
2026-04-02,EXTRA,Bistec (1 pza.),5,5,7.00
2026-04-02,EXTRA,Chorizo Extra Pieza,3,2,3.00
2026-04-02,EXTRA,Frijoles,1,1,2.00
2026-04-02,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-04-02,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-04-02,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-04-02,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-04-02,EXTRA,Relleno de Guisados,5,5,5.00
2026-04-02,PETICION,Doradita,4,4,6.00
2026-04-02,PETICION,En dos platos,1,1,1.00
2026-04-02,PETICION,Poca Lechuga,1,1,1.00
2026-04-02,PETICION,Sin Aguacate,1,1,1.00
2026-04-02,PETICION,Sin Crema,7,7,8.00
2026-04-02,PETICION,Sin Lechuga,4,4,4.00
2026-04-02,PETICION,Sin Queso,1,1,1.00
2026-04-02,PETICION,Sin Tomate,3,3,3.00
2026-04-02,VARIANTE,Coca Cola,2,2,8.00
2026-04-02,VARIANTE,Coca Cola Sin Azúcar,2,2,10.00
2026-04-02,VARIANTE,Crema,1,1,1.00
2026-04-02,VARIANTE,Leche Aparte,1,1,1.00
2026-04-02,VARIANTE,Lechera,1,1,1.00
2026-04-02,VARIANTE,Lechero,1,1,1.00
2026-04-02,VARIANTE,Mantequilla,1,1,3.00
2026-04-02,VARIANTE,Natural,1,1,1.00
2026-04-02,VARIANTE,Normal,2,2,38.00
2026-04-02,VARIANTE,Pan Grande Pieza,1,1,1.00
2026-04-02,VARIANTE,Valle Frut,1,1,1.00
2026-04-03,EXTRA,Bistec (1 pza.),9,9,9.00
2026-04-03,EXTRA,Frijoles,1,1,1.00
2026-04-03,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-04-03,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-04-03,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-04-03,EXTRA,Huevo Revuelto (2 pzas.),6,6,7.00
2026-04-03,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-04-03,EXTRA,Queso,1,1,3.00
2026-04-03,EXTRA,Relleno de Guisados,2,2,2.00
2026-04-03,PETICION,En dos platos,2,2,2.00
2026-04-03,PETICION,Escurrida,2,2,7.00
2026-04-03,PETICION,Poca Lechuga,1,1,1.00
2026-04-03,PETICION,Sin Aguacate,5,5,6.00
2026-04-03,PETICION,Sin Crema,15,15,16.00
2026-04-03,PETICION,Sin Frijoles,1,1,1.00
2026-04-03,PETICION,Sin Lechuga,1,1,1.00
2026-04-03,PETICION,Sin Queso,1,1,1.00
2026-04-03,PETICION,Sin Verduras,3,3,3.00
2026-04-03,VARIANTE,Coca Cola,2,2,16.00
2026-04-03,VARIANTE,Coca Cola Sin Azúcar,2,2,10.00
2026-04-03,VARIANTE,Crema,1,1,1.00
2026-04-03,VARIANTE,Delaware,1,1,2.00
2026-04-03,VARIANTE,Diluido con Agua,1,1,3.00
2026-04-03,VARIANTE,Escuis Fresa,1,1,3.00
2026-04-03,VARIANTE,Escuis Hierro,1,1,3.00
2026-04-03,VARIANTE,Escuis Manzana,1,1,1.00
2026-04-03,VARIANTE,Leche Aparte,1,1,2.00
2026-04-03,VARIANTE,Lechera,1,1,1.00
2026-04-03,VARIANTE,Lechero,1,1,1.00
2026-04-03,VARIANTE,Mantequilla,1,1,11.00
2026-04-03,VARIANTE,Naturales,1,1,1.00
2026-04-03,VARIANTE,Normal,2,2,54.00
2026-04-03,VARIANTE,Pan Grande Pieza,1,1,5.00
2026-04-03,VARIANTE,Poca leche,1,1,1.00
2026-04-03,VARIANTE,Valle Frut,1,1,1.00
2026-04-04,EXTRA,Bistec (1 pza.),6,6,6.00
2026-04-04,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-04-04,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-04-04,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-04-04,EXTRA,Huevo Revuelto (2 pzas.),3,3,4.00
2026-04-04,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-04-04,EXTRA,Queso,4,4,5.00
2026-04-04,EXTRA,Relleno de Guisados,2,2,3.00
2026-04-04,PETICION,En dos platos,1,1,1.00
