fecha,extra,producto,porciones,pedidos,unidades,es_segundo_guiso,grupo,agrupado,real
2026-03-29,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,4.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),1/2 Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),Enchiladas Rojas,2,2,2.0,f,,Bistec (1 pza.),t
2026-03-29,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-29,Frijoles,Gorditas,1,1,1.0,f,,Frijoles,t
2026-03-29,Frijoles,Tacos de Maiz,1,1,1.0,f,,Frijoles,t
2026-03-29,Frijoles con Queso (guiso extra),Gorditas,1,1,3.0,t,,Frijoles con Queso (guiso extra),t
2026-03-29,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Estrellado Cocido (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Estrellado Medio (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Estrellado Medio (2 pzas.),Enfrijoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Estrellado Tierno (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-29,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-03-29,Huevo Revuelto (2 pzas.),Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-03-29,Huevo Revuelto (p/relleno),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-03-29,Huevo Revuelto (p/relleno),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-03-29,Relleno de Guisados,1/2 Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-29,Relleno de Guisados,Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-30,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-30,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-30,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-30,Frijoles,Tacos de Harina,1,1,1.0,f,,Frijoles,t
2026-03-30,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-03-30,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-30,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-30,Huevo Estrellado Cocido (2 pzas.),Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-30,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-30,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-03-30,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-03-30,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-03-30,Huevo Revuelto (p/relleno),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-03-30,Queso,Entomatadas,1,1,1.0,f,,Queso,f
2026-03-30,Relleno de Guisados,1/2 Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-30,Relleno de Guisados,1/2 Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-30,Relleno de Guisados,Enchiladas Picositas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-30,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2026-03-31,Bistec (1 pza.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Bistec (1 pza.),1/2 Enfrijoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-03-31,Frijoles,Enfrijoladas,3,1,1.0,f,,Frijoles,t
2026-03-31,Frijoles,Gorditas,1,1,5.0,f,,Frijoles,t
2026-03-31,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-03-31,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-31,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-31,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-03-31,Huevo Revuelto (p/relleno),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-03-31,Queso,Empanadas (4 pzas.),3,2,2.0,f,,Queso,f
2026-03-31,Queso,Enfrijoladas,1,1,1.0,f,,Queso,f
2026-03-31,Relleno de Guisados,Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-01,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-01,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,2.0,f,,Bistec (1 pza.),t
2026-04-01,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-01,Bistec (1 pza.),Enmoladas,1,1,2.0,f,,Bistec (1 pza.),t
2026-04-01,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-01,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-01,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-01,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-01,Huevo Revuelto (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-01,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-01,Queso,Empanadas (4 pzas.),3,1,1.0,f,,Queso,f
2026-04-01,Relleno de Guisados,1/2 Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-01,Relleno de Guisados,1/2 Encremadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-02,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-02,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-02,Bistec (1 pza.),Enchiladas Rojas,1,1,3.0,f,,Bistec (1 pza.),t
2026-04-02,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-02,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-02,Chorizo Extra Pieza,1/2 Enfrijoladas,2,1,2.0,f,,Chorizo Extra Pieza,t
2026-04-02,Chorizo Extra Pieza,1/2 Quesadillas (2 pzas.),1,1,1.0,f,,Chorizo Extra Pieza,t
2026-04-02,Frijoles,Tacos de Maiz,1,1,2.0,f,,Frijoles,t
2026-04-02,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-02,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-02,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-02,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-02,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-02,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-02,Relleno de Guisados,1/2 Enchiladas Rojas,2,2,2.0,f,,Relleno de Guisados,t
2026-04-02,Relleno de Guisados,1/2 Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-02,Relleno de Guisados,Enchiladas Mixtas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-02,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-03,Bistec (1 pza.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-03,Frijoles,Bocoles,1,1,1.0,f,,Frijoles,t
2026-04-03,Frijoles con Queso (guiso extra),Bocoles,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-03,Huevo Estrellado Ciego (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Estrellado Medio (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Estrellado Medio (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Estrellado Tierno (2 pzas.),1/2 Enfrijoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Estrellado Tierno (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-03,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-03,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-03,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-03,Huevo Revuelto (2 pzas.),1/2 Quesadillas (2 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-03,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-03,Huevo Revuelto (p/relleno),1/2 Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-03,Queso,Tacos de Maiz,1,1,3.0,f,,Queso,f
2026-04-03,Relleno de Guisados,Enchiladas Mixtas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-03,Relleno de Guisados,Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-04,Bistec (1 pza.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Bistec (1 pza.),t
2026-04-04,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-04,Bistec (1 pza.),1/2 Entomatadas,2,2,2.0,f,,Bistec (1 pza.),t
2026-04-04,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-04,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-04,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-04,Huevo Estrellado Cocido (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-04,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-04,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-04,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-04,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-04,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-04,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-04,Huevo Revuelto (p/relleno),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-04,Huevo Revuelto (p/relleno),Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-04,Queso,1/2 Empanadas (2 pzas.),1,1,1.0,f,,Queso,f
2026-04-04,Queso,Empanadas (4 pzas.),2,2,2.0,f,,Queso,f
2026-04-04,Queso,Gorditas,1,1,2.0,f,,Queso,f
2026-04-04,Relleno de Guisados,1/2 Entomatadas,2,2,3.0,f,,Relleno de Guisados,t
2026-04-05,Bistec (1 pza.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),1/2 Encremadas,1,1,2.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),Enfrijoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-05,Bistec (1 pza.),Enmoladas,2,2,2.0,f,,Bistec (1 pza.),t
2026-04-05,Doble Guiso,Bocoles,1,1,1.0,f,,Doble Guiso,t
2026-04-05,Doble Guiso,Gorditas,1,1,1.0,f,,Doble Guiso,t
2026-04-05,Frijoles con Queso (guiso extra),Bocoles,2,2,2.0,t,,Frijoles con Queso (guiso extra),t
2026-04-05,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-05,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-05,Huevo Estrellado Medio (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-05,Huevo Estrellado Tierno (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-05,Huevo Revuelto (2 pzas.),1/2 Entomatadas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-05,Huevo Revuelto (2 pzas.),Encremadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-05,Huevo Revuelto (p/relleno),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-05,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-05,Huevo Revuelto (p/relleno),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-05,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-05,Huevo Revuelto (p/relleno),Encremadas,1,1,2.0,f,,Huevo Revuelto (p/relleno),t
2026-04-05,Queso,Encremadas,1,1,2.0,f,,Queso,f
2026-04-05,Relleno de Guisados,1/2 Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-05,Relleno de Guisados,1/2 Enmoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-05,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-05,Relleno de Guisados,Encremadas,1,1,2.0,f,,Relleno de Guisados,t
2026-04-05,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-06,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-06,Bistec (1 pza.),1/2 Quesadillas (2 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2026-04-06,Bistec (1 pza.),Enchiladas Rojas,1,1,2.0,f,,Bistec (1 pza.),t
2026-04-06,Chorizo Extra Pieza,1/2 Enfrijoladas,1,1,1.0,f,,Chorizo Extra Pieza,t
2026-04-06,Frijoles,Gorditas,2,2,3.0,f,,Frijoles,t
2026-04-06,Frijoles,Tacos de Harina,1,1,2.0,f,,Frijoles,t
2026-04-06,Huevo Estrellado Ciego (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-06,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-06,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-06,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-06,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-06,Huevo Revuelto (2 pzas.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),1/2 Quesadillas (2 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),Encremadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-06,Queso,Empanadas (4 pzas.),5,3,3.0,f,,Queso,f
2026-04-06,Relleno de Guisados,1/2 Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-06,Relleno de Guisados,Enchiladas Rojas,2,1,1.0,f,,Relleno de Guisados,t
2026-04-06,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-07,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-07,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-07,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-07,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-07,Frijoles,Tacos de Harina,1,1,4.0,f,,Frijoles,t
2026-04-07,Frijoles con Queso (guiso extra),Gorditas,4,4,4.0,t,,Frijoles con Queso (guiso extra),t
2026-04-07,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-07,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-07,Huevo Estrellado Medio (2 pzas.),1/2 Enfrijoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-07,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-07,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-07,Huevo Revuelto (2 pzas.),1/2 Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-07,Huevo Revuelto (2 pzas.),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-07,Huevo Revuelto (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-07,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-07,Queso,1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Queso,f
2026-04-07,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2026-04-07,Relleno de Guisados,1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Relleno de Guisados,t
2026-04-07,Relleno de Guisados,1/2 Encremadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-08,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,3.0,f,,Bistec (1 pza.),t
2026-04-08,Bistec (1 pza.),1/2 Entomatadas,2,2,2.0,f,,Bistec (1 pza.),t
2026-04-08,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-08,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-08,Huevo Estrellado Cocido (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-08,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-08,Huevo Estrellado Medio (2 pzas.),Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-08,Huevo Revuelto (p/relleno),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-08,Queso,Empanadas (4 pzas.),4,4,4.0,f,,Queso,f
2026-04-08,Queso,Encremadas,1,1,1.0,f,,Queso,f
2026-04-08,Relleno de Guisados,Encremadas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-09,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-09,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-09,Bistec (1 pza.),Enfrijoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-09,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2026-04-09,Chorizo,Pieza Extra Empanada,1,1,1.0,f,,Chorizo,t
2026-04-09,Chorizo Extra Pieza,1/2 Empanadas (2 pzas.),1,1,1.0,f,,Chorizo Extra Pieza,t
2026-04-09,Frijoles con Queso (guiso extra),Bocoles,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-09,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2026-04-09,Huevo Estrellado Cocido (2 pzas.),1/2 Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-09,Huevo Estrellado Medio (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-09,Huevo Estrellado Medio (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-09,Huevo Estrellado Tierno (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-09,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-09,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-09,Huevo Revuelto (p/relleno),1/2 Enfrijoladas,1,1,2.0,f,,Huevo Revuelto (p/relleno),t
2026-04-09,Huevo Revuelto (p/relleno),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-09,Queso Extra Pieza,1/2 Empanadas (2 pzas.),2,1,1.0,f,,Queso Extra Pieza,t
2026-04-09,Relleno de Guisados,1/2 Enmoladas,1,1,1.0,f,,Relleno de Guisados,t
2026-04-10,Bistec (1 pza.),Quesadillas (4 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2026-04-10,Frijoles,Entomatadas,1,1,1.0,f,,Frijoles,t
2026-04-10,Frijoles,Gorditas,1,1,2.0,f,,Frijoles,t
2026-04-10,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-10,Huevo Estrellado Medio (2 pzas.),1/2 Enmoladas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2026-04-10,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2026-04-10,Huevo Revuelto (p/relleno),Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2026-04-10,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
